segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
wellbore_chev_no_10_893,wellbore_chev_no_10,area_0,formation_94,bit_model_15,10.625,26790,26819.5,41.15362854,25.01364929,128.5314997
wellbore_chev_no_10_894,wellbore_chev_no_10,area_0,formation_94,bit_model_15,10.625,26820,26849.5,53.54472186,26.16152274,150.3124997
wellbore_chev_no_10_895,wellbore_chev_no_10,area_0,formation_94,bit_model_15,10.625,26850,26879.5,53.51127739,29.16972987,150.2978322
wellbore_chev_no_10_896,wellbore_chev_no_10,area_0,formation_94,bit_model_15,10.625,26880,26909.5,45.85597512,40.50443033,150.3055
wellbore_chev_no_10_897,wellbore_chev_no_10,area_0,formation_99,bit_model_15,10.625,26910,26939.5,40.3173144,41.24848893,150.3276667
wellbore_chev_no_10_898,wellbore_chev_no_10,area_0,formation_99,bit_model_15,10.625,26940,26969.5,47.44454079,26.85304012,150.5238332
wellbore_chev_no_10_899,wellbore_chev_no_10,area_0,formation_101,bit_model_15,10.625,26970,26999.5,39.721726,21.62992136,123.8871667
wellbore_chev_no_10_900,wellbore_chev_no_10,area_0,formation_101,bit_model_15,10.625,27000,27029.5,38.08542404,24.11746871,110.7983332
wellbore_chev_no_10_901,wellbore_chev_no_10,area_0,formation_101,bit_model_15,10.625,27030,27059.5,39.20545864,28.63694681,110.6940006
wellbore_chev_no_10_902,wellbore_chev_no_10,area_0,formation_101,bit_model_15,10.625,27060,27089.5,18.40085678,24.20932945,97.99666646
wellbore_chev_no_10_903,wellbore_chev_no_10,area_0,formation_101,bit_model_15,10.625,27090,27119.5,8.171449471,18.42550281,137.6356669
wellbore_chev_no_10_904,wellbore_chev_no_10,area_0,formation_100,bit_model_15,10.625,27120,27149.5,15.33297364,10.92329276,148.4541643
wellbore_chev_no_10_905,wellbore_chev_no_10,area_0,formation_102,bit_model_15,10.625,27150,27179.5,25.44269943,7.115421569,140.3989994
wellbore_chev_no_10_906,wellbore_chev_no_10,area_0,formation_102,bit_model_15,10.625,27180,27209.5,33.0565368,14.08129349,140.4373334
wellbore_chev_no_10_907,wellbore_chev_no_10,area_0,formation_102,bit_model_15,10.625,27210,27239.5,43.75238221,19.19050682,140.4171672
wellbore_chev_no_10_908,wellbore_chev_no_10,area_0,formation_102,bit_model_15,10.625,27240,27269.5,39.6157445,19.79898265,139.1688335
wellbore_chev_no_10_909,wellbore_chev_no_10,area_0,formation_105,bit_model_15,10.625,27270,27291.5,54.79244059,21.10475369,139.9390925
wellbore_chev_no_11_719,wellbore_chev_no_11,area_0,formation_52,bit_model_14,12.25,21582.5,21599.5,171.5645704,44.04171459,147.9222848
wellbore_chev_no_11_720,wellbore_chev_no_11,area_0,formation_52,bit_model_14,12.25,21600,21629,144.6438989,40.76237278,147.9581358
wellbore_chev_no_11_723,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21693,21719.5,157.2864816,34.04981461,147.7887036
wellbore_chev_no_11_724,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21720,21749.5,144.7348329,40.53233334,147.7509992
wellbore_chev_no_11_725,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21750,21779.5,131.427,43.90233351,147.7113335
wellbore_chev_no_11_726,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21780,21809.5,112.990834,43.82049993,147.8888326
wellbore_chev_no_11_727,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21810,21839.5,97.67999942,35.49250002,147.8814992
wellbore_chev_no_11_728,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21840,21869.5,160.6361671,36.02983338,147.7379995
wellbore_chev_no_11_729,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21870,21899.5,163.7860001,43.42266687,147.6481667
wellbore_chev_no_11_730,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21900,21929.5,120.413,43.54483318,147.7794996
wellbore_chev_no_11_731,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21930,21959.5,112.7686669,41.92183332,147.7974996
wellbore_chev_no_11_732,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21960,21989.5,134.4864997,31.38549999,150.2343343
wellbore_chev_no_11_733,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,21990,22019.5,179.5631673,40.8311669,150.5708326
wellbore_chev_no_11_734,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,22020,22049.5,184.6590001,41.45550009,150.592499
wellbore_chev_no_11_735,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,22050,22079.5,153.562667,42.32150027,150.4368332
wellbore_chev_no_11_736,wellbore_chev_no_11,area_0,formation_51,bit_model_14,12.25,22080,22109.5,126.0888331,32.56700004,150.570167
wellbore_chev_no_11_737,wellbore_chev_no_11,area_0,formation_54,bit_model_14,12.25,22110,22139.5,116.706333,33.361,150.6348325
wellbore_chev_no_11_738,wellbore_chev_no_11,area_0,formation_54,bit_model_14,12.25,22140,22169.5,126.3510005,37.1129998,150.6166662
wellbore_chev_no_11_739,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22170,22199.5,128.0325005,37.67000017,150.835333
wellbore_chev_no_11_740,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22200,22229.5,165.5803332,42.04450003,150.7056653
wellbore_chev_no_11_741,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22230,22259.5,172.6921665,31.09700012,150.7603327
wellbore_chev_no_11_742,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22260,22289.5,201.4471657,38.90583312,150.6139997
wellbore_chev_no_11_743,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22290,22319.5,181.3441673,43.71666686,150.4800003
wellbore_chev_no_11_744,wellbore_chev_no_11,area_0,formation_53,bit_model_14,12.25,22320,22349.5,160.3755006,43.06066666,150.4561671
wellbore_chev_no_11_745,wellbore_chev_no_11,area_0,formation_58,bit_model_14,12.25,22350,22379.5,141.3166665,30.87754388,150.556491
wellbore_chev_no_11_746,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22380,22409.5,174.5715,32.20433321,150.6546659
wellbore_chev_no_11_747,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22410,22439.5,159.8898333,38.22966681,150.5195
wellbore_chev_no_11_748,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22440,22469.5,155.8704999,43.39650008,150.5954999
wellbore_chev_no_11_749,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22470,22499.5,127.838667,41.549167,150.6599991
wellbore_chev_no_11_750,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22500,22529.5,165.1608341,35.48900003,150.5005
wellbore_chev_no_11_751,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22530,22559.5,182.6086662,34.34333321,150.523333
wellbore_chev_no_11_752,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22560,22589.5,191.6079997,39.29483325,150.4413335
wellbore_chev_no_11_753,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22590,22619.5,192.4291669,39.04199994,150.515833
wellbore_chev_no_11_754,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22620,22649.5,95.90166613,41.44416656,150.6816668
wellbore_chev_no_11_755,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22650,22679.5,82.83833313,38.39150009,150.7450007
wellbore_chev_no_11_756,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22680,22709.5,82.92183317,32.88900002,150.8061671
wellbore_chev_no_11_757,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22710,22739.5,64.20233339,40.13049994,150.7195002
wellbore_chev_no_11_758,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22740,22767,65.572778,39.43499996,150.6592599
wellbore_chev_no_11_759,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22770,22799.5,102.7674997,42.73833326,150.6821668
wellbore_chev_no_11_760,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22800,22829.5,74.87350006,40.34283341,149.5773331
wellbore_chev_no_11_761,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22830,22859.5,82.69366697,39.81516673,144.9843325
wellbore_chev_no_11_762,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22860,22889.5,90.06266658,41.63066667,147.8623327
wellbore_chev_no_11_763,wellbore_chev_no_11,area_0,formation_56,bit_model_14,12.25,22890,22919.5,107.9728336,39.85249977,147.6958331
wellbore_chev_no_11_764,wellbore_chev_no_11,area_0,formation_66,bit_model_14,12.25,22920,22949.5,68.24950034,41.91683327,147.9286677
wellbore_chev_no_11_765,wellbore_chev_no_11,area_0,formation_66,bit_model_14,12.25,22950,22979.5,72.89750017,38.15383317,147.9133344
wellbore_chev_no_11_766,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,22980,23009.5,160.9478336,36.30299994,147.7521667
wellbore_chev_no_11_767,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23010,23039.5,100.9903445,27.68051751,147.9665506
wellbore_chev_no_11_768,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23040,23069.5,117.7884749,24.48762701,147.8025427
wellbore_chev_no_11_769,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23070,23099.5,118.3079659,31.39491523,147.8679652
wellbore_chev_no_11_770,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23100,23129.5,134.1411666,34.84666678,147.8298325
wellbore_chev_no_11_771,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23130,23159,142.9718183,36.70909094,147.7376362
wellbore_chev_no_11_772,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23160,23189.5,156.5991227,31.19771916,147.877719
wellbore_chev_no_11_773,wellbore_chev_no_11,area_0,formation_65,bit_model_14,12.25,23190,23219.5,70.7870005,41.39066652,147.9353322
wellbore_chev_no_11_774,wellbore_chev_no_11,area_0,formation_63,bit_model_14,12.25,23220,23249.5,66.09099954,43.09016666,147.922333
wellbore_chev_no_11_775,wellbore_chev_no_11,area_0,formation_63,bit_model_14,12.25,23250,23279.5,93.20233326,34.12283328,147.7636673
wellbore_chev_no_11_776,wellbore_chev_no_11,area_0,formation_63,bit_model_14,12.25,23280,23309.5,88.57000005,27.06152538,147.8708478
wellbore_chev_no_11_777,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23310,23339.5,123.697333,28.81233333,147.7469996
wellbore_chev_no_11_778,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23340,23369.5,151.4,36.75483344,147.7373334
wellbore_chev_no_11_779,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23370,23399.5,150.4045001,41.04433314,147.7051664
wellbore_chev_no_11_780,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23400,23429.5,126.8219997,39.09333309,147.7875008
wellbore_chev_no_11_781,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23430,23459.5,122.4536674,33.75199998,147.6363342
wellbore_chev_no_11_782,wellbore_chev_no_11,area_0,formation_233,bit_model_14,12.25,23460,23489.5,122.3743331,35.77816682,147.7406672
wellbore_chev_no_11_783,wellbore_chev_no_11,area_0,formation_71,bit_model_14,12.25,23490,23519.5,51.58699992,44.22766679,147.978832
wellbore_chev_no_11_784,wellbore_chev_no_11,area_0,formation_69,bit_model_14,12.25,23520,23549.5,57.50983302,43.47766666,147.990667
wellbore_chev_no_11_785,wellbore_chev_no_11,area_0,formation_69,bit_model_14,12.25,23550,23578.5,67.84368361,37.93561393,149.3294745
wellbore_chev_no_11_786,wellbore_chev_no_11,area_0,formation_234,bit_model_14,12.25,23601,23609.5,46.38833327,38.55055555,150.8577788
wellbore_chev_no_11_787,wellbore_chev_no_11,area_0,formation_234,bit_model_14,12.25,23610,23639.5,63.9996671,43.43650004,150.6978335
wellbore_chev_no_11_788,wellbore_chev_no_11,area_0,formation_234,bit_model_14,12.25,23640,23669.5,72.06055571,40.2531481,150.8098147
wellbore_chev_no_11_789,wellbore_chev_no_11,area_0,formation_75,bit_model_14,12.25,23670,23699.5,48.22016722,41.26483329,150.8908328
wellbore_chev_no_11_790,wellbore_chev_no_11,area_0,formation_74,bit_model_14,12.25,23700,23729.5,72.20550022,34.21266683,150.6703326
wellbore_chev_no_11_791,wellbore_chev_no_11,area_0,formation_74,bit_model_14,12.25,23730,23759.5,57.10349979,34.55333331,150.7974998
wellbore_chev_no_11_792,wellbore_chev_no_11,area_0,formation_74,bit_model_14,12.25,23760,23789.5,59.61716665,36.53433348,150.7786672
wellbore_chev_no_11_793,wellbore_chev_no_11,area_0,formation_74,bit_model_14,12.25,23790,23819.5,59.0361667,35.72649988,150.7493332
wellbore_chev_no_11_794,wellbore_chev_no_11,area_0,formation_80,bit_model_14,12.25,23820,23849.5,46.05583363,37.6263333,150.8996671
wellbore_chev_no_11_795,wellbore_chev_no_11,area_0,formation_77,bit_model_14,12.25,23850,23879.5,38.49127272,38.30745458,150.9779996
wellbore_chev_no_11_796,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,23880,23909.5,58.49833368,29.86466675,150.7563332
wellbore_chev_no_11_797,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,23910,23939.5,61.08133335,32.99449994,150.7561666
wellbore_chev_no_11_798,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,23940,23969.5,56.03389821,36.71491521,150.7900005
wellbore_chev_no_11_799,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,23970,23999.5,53.53466667,34.90216656,148.2014992
wellbore_chev_no_11_800,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24000,24029.5,45.94633347,36.12499978,148.0986659
wellbore_chev_no_11_801,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24030,24059.5,53.84050007,39.78016659,147.8973328
wellbore_chev_no_11_802,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24060,24089,59.6828569,39.6008929,147.9785709
wellbore_chev_no_11_803,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24091,24119.5,66.60672438,31.90258608,147.9348279
wellbore_chev_no_11_804,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24120,24149.5,54.17499987,35.40133343,147.9469996
wellbore_chev_no_11_805,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24150,24179.5,61.09183331,26.4751667,147.976166
wellbore_chev_no_11_806,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24180,24209.5,61.08750019,31.17999999,147.9286659
wellbore_chev_no_11_807,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24210,24239.5,61.68666693,19.08583337,148.0588323
wellbore_chev_no_11_808,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24240,24269.5,58.4679999,15.69700006,148.046332
wellbore_chev_no_11_809,wellbore_chev_no_11,area_0,formation_76,bit_model_14,12.25,24270,24299.5,57.19150003,18.61300004,148.0028341
wellbore_chev_no_11_810,wellbore_chev_no_11,area_0,formation_82,bit_model_14,12.25,24300,24313.5,55.67964336,19.93285724,148.0585714
wellbore_chev_no_12_720,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21620.5,21629.5,448.3162114,6.430052317,61.24608788
wellbore_chev_no_12_721,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21630.5,21659,279.908045,6.53994192,61.35862753
wellbore_chev_no_12_722,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21660,21689.5,305.0737447,9.083320991,61.32774633
wellbore_chev_no_12_723,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21690,21718,147.598956,10.77672029,61.29240187
wellbore_chev_no_12_724,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21731.5,21749.5,302.5724519,6.116176806,61.26654013
wellbore_chev_no_12_725,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21750.5,21779.5,231.022116,8.590217235,61.23693982
wellbore_chev_no_12_726,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21780,21809.5,238.9387501,9.046706416,61.25315231
wellbore_chev_no_12_727,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21810,21839.5,149.6915865,10.59805733,61.20729362
wellbore_chev_no_12_728,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21840,21855.5,86.38071167,9.588561773,61.21840453
wellbore_chev_no_12_729,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21872.5,21899.5,71.96415385,8.494333884,61.20667797
wellbore_chev_no_12_730,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21900,21929.5,79.52355796,9.81045347,64.47098072
wellbore_chev_no_12_731,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21930,21957,77.62837017,12.08786906,78.10841744
wellbore_chev_no_12_732,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21966,21989.5,71.01659028,8.061506499,78.11603513
wellbore_chev_no_12_733,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,21990,22019.5,71.83878801,8.553624653,80.91641831
wellbore_chev_no_12_734,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,22020,22049.5,68.04611726,12.03221677,80.98485454
wellbore_chev_no_12_735,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,22050,22079.5,71.73097499,9.66200605,80.89164543
wellbore_chev_no_12_736,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,22080,22106.5,74.99208528,11.03165874,80.84056029
wellbore_chev_no_12_737,wellbore_chev_no_12,area_0,formation_52,bit_model_29,12.25,22110,22139.5,75.22853573,21.64275837,130.8778698
wellbore_chev_no_12_738,wellbore_chev_no_12,area_0,formation_54,bit_model_29,12.25,22140,22169.5,103.1510283,23.21133383,149.656501
wellbore_chev_no_12_739,wellbore_chev_no_12,area_0,formation_54,bit_model_29,12.25,22170,22199.5,121.0699041,31.18933372,149.6035009
wellbore_chev_no_12_740,wellbore_chev_no_12,area_0,formation_54,bit_model_29,12.25,22200,22229.5,147.59164,37.53416802,149.5093325
wellbore_chev_no_12_741,wellbore_chev_no_12,area_0,formation_54,bit_model_29,12.25,22230,22259.5,140.8127008,36.92766628,149.5635005
wellbore_chev_no_12_742,wellbore_chev_no_12,area_0,formation_53,bit_model_29,12.25,22260,22289.5,171.9432582,37.65349851,150.4134995
wellbore_chev_no_12_743,wellbore_chev_no_12,area_0,formation_53,bit_model_29,12.25,22290,22319.5,109.9876802,38.70983461,150.945666
wellbore_chev_no_12_744,wellbore_chev_no_12,area_0,formation_53,bit_model_29,12.25,22320,22349.5,102.4198184,38.74183362,150.9491656
wellbore_chev_no_12_745,wellbore_chev_no_12,area_0,formation_53,bit_model_29,12.25,22350,22379.5,101.4822943,38.40966543,150.8075005
wellbore_chev_no_12_746,wellbore_chev_no_12,area_0,formation_58,bit_model_29,12.25,22380,22409.5,99.06367404,26.21800031,149.3188327
wellbore_chev_no_12_747,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22410,22439.5,97.03269367,30.89916789,150.9255002
wellbore_chev_no_12_748,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22440,22469.5,109.8235086,39.4064991,150.896833
wellbore_chev_no_12_749,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22470,22499.5,99.40660197,41.15450039,150.9095004
wellbore_chev_no_12_750,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22500,22529.5,85.08526319,39.77266534,150.9599991
wellbore_chev_no_12_751,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22530,22559.5,138.2220079,36.84466715,150.9043345
wellbore_chev_no_12_752,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22560,22589.5,130.0187188,40.06450087,150.8600011
wellbore_chev_no_12_753,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22590,22619.5,128.3592841,43.58016548,150.7658346
wellbore_chev_no_12_754,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22620,22649.5,126.0410347,44.2201671,150.7986674
wellbore_chev_no_12_755,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22650,22679.5,102.7892694,40.2948347,150.8323334
wellbore_chev_no_12_756,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22680,22709.5,131.5383821,41.86900113,150.8306671
wellbore_chev_no_12_757,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22710,22739.5,135.9682967,42.7673315,150.7388341
wellbore_chev_no_12_758,wellbore_chev_no_12,area_0,formation_56,bit_model_29,12.25,22740,22769.5,131.3519063,41.59799814,150.7816671
